ID	Group	Init. Comp.	S->E	E->I	I->D	D->R	f_a	f_e	g_a	g_e	r_a	r_e
Ind1859	176	S	24.356	25.0898	25.1989	25.7233	0.516657	-1.04665	-0.993441	-0.726116	-0.950796	-0.8469
Ind1860	177	E	no	0.0483482	2.83075	3.25316	2.19505	-1.111	-0.255259	-1.00116	-0.804105	-0.20308
Ind1861	177	E	no	1.21802	2.15862	3.27584	0.156314	1.20095	0.23867	-0.284802	-0.311876	-0.545299
Ind1862	177	S	5.78958	62.1333	95.799	95.9717	-0.132575	0.219073	-0.0815423	-0.784035	0.16038	1.1911
Ind1863	177	S	2.64362	4.65655	5.57298	6.7066	1.00329	0.182069	0.499555	0.0871586	-0.324955	-0.0216861
Ind1864	177	S	2.30394	2.33703	4.48669	4.79911	1.54161	-0.726448	-0.646366	0.346011	-0.761895	-0.261638
Ind1865	177	S	2.04542	3.4024	4.65213	4.95209	1.61269	-0.387124	-0.176129	0.586327	-0.602983	-0.513263
Ind1866	177	S	1.22485	23.8007	24.7388	24.9428	3.18454	0.103859	1.44424	0.38703	0.511774	0.408608
Ind1867	177	S	1.83178	4.60401	5.97637	6.08319	-1.55766	-0.639565	-0.407755	0.165329	-0.549914	-0.327603
Ind1868	177	S	3.98469	4.84895	7.33583	11.2025	0.529583	1.19426	-1.10774	0.977148	0.0944834	-1.02315
Ind1869	177	S	1.52265	26.4626	41.8172	45.4494	-0.283228	1.20772	0.0320144	-0.689372	0.574461	0.551944
Ind1870	178	E	no	1.32584	8.45106	49.525	-0.41559	0.219276	0.798649	1.95118	0.540272	0.596087
Ind1871	178	E	no	2.71011	4.26906	4.41758	-0.72265	0.862854	-1.01414	0.917903	-0.502899	0.791099
Ind1872	178	S	1.9123	2.76944	3.97558	4.73728	0.866793	0.838579	0.637254	0.39758	-0.590833	-0.272949
Ind1873	178	S	3.12875	3.59356	5.71359	6.66231	-0.43766	-0.00956915	0.889409	1.79655	-0.82082	-0.321175
Ind1874	178	S	27.5593	55.9582	62.4825	97.2004	-0.22646	-0.907063	-0.0366425	-0.994518	0.757053	0.659314
Ind1875	178	S	2.17038	4.58379	5.19912	12.9082	-0.0111003	1.21508	1.04258	0.195363	-1.32197	1.23397
Ind1876	178	S	6.97905	8.83378	10.1792	13.4379	0.321931	0.173257	0.270736	0.372186	0.913843	-0.605846
Ind1877	178	S	3.06608	3.93431	3.93958	4.4452	-0.435619	-0.457512	0.445225	0.263317	-0.147205	0.100033
Ind1878	178	S	63.6407	75.662	78.5998	81.6218	-0.521238	0.0498931	-0.165299	-0.894568	1.34189	0.141033
Ind1879	178	S	10.5817	11.6788	12.6222	16.9248	-0.860449	0.685868	0.682871	-1.01129	-0.41874	-0.426944
Ind1880	179	E	no	2.84364	4.4821	6.3251	0.14459	1.55178	0.888453	-0.742678	1.01492	-1.29868
Ind1881	179	E	no	2.7676	10.5895	18.8006	-0.105117	-0.666629	-0.411378	-0.764229	0.210351	0.0516455
Ind1882	179	S	22.8384	88.9413	174.819	188.224	0.124865	-1.87359	-0.246542	-0.624721	-0.662587	3.61616
Ind1883	179	S	5.34078	5.49152	6.74765	8.26251	0.280932	0.437464	0.466727	0.439394	-0.57556	-0.527649
Ind1884	179	S	2.86105	5.05218	9.64951	10.272	-1.43219	0.693687	1.25908	0.192328	0.700982	0.127046
Ind1885	179	S	7.78165	9.59519	29.7736	31.5107	0.300422	-0.174852	0.490839	-0.048099	0.20044	-0.0306773
Ind1886	179	S	167.855	173.418	228.52	232.482	-0.0834798	0.477514	-0.790739	-0.952994	0.994696	0.537283
Ind1887	179	S	14.3137	14.5744	14.7749	15.3926	1.2526	-0.23094	-1.20843	-0.452244	-1.21471	-0.585282
Ind1888	179	S	4.65716	8.33235	8.35749	8.45341	-1.59787	0.764537	-0.0789105	-1.76945	-0.139602	-0.274253
Ind1889	179	S	3.07659	4.34692	9.06187	9.90335	-0.837907	0.80322	0.166587	0.135927	-0.667507	0.218288
Ind1890	180	E	no	4.59287	7.70701	9.92769	0.0241554	-0.2761	-0.0451935	-0.420725	0.498443	0.730494
Ind1891	180	E	no	1.38227	1.46594	2.38054	-0.196765	0.505902	1.45086	0.0314625	-0.900993	0.45966
Ind1892	180	S	7.06571	27.6518	30.3045	108.528	-0.748747	-1.93792	-0.600508	-0.170252	-0.140785	1.20604
Ind1893	180	S	15.4757	18.8259	21.8658	27.5266	-0.38252	0.371182	-0.594681	0.758773	0.77859	0.439714
Ind1894	180	S	1.40705	3.01619	3.6298	4.03685	-0.192206	-0.186971	0.843276	0.0831341	-0.257628	-0.232924
Ind1895	180	S	3.5019	10.6206	14.6466	25.2611	1.13469	-0.512067	0.671661	0.152062	0.36378	0.210843
Ind1896	180	S	93.8542	93.8748	94.103	94.1954	0.143515	-1.43649	-0.366453	-0.832424	-1.23969	-1.22171
Ind1897	180	S	10.85	18.0362	24.6421	27.5597	-0.863256	-1.00888	1.22076	-0.751379	0.285801	0.52762
Ind1898	180	S	16.6814	30.8351	36.9205	39.2804	-0.0260986	-0.949861	0.919669	-0.0577774	-0.129756	1.15419
Ind1899	180	S	no	no	no	no	-1.86961	0.506181	-1.63937	-0.114358	1.65565	-0.282472
Ind1900	181	E	no	0.258274	1.75038	8.17926	-0.496363	0.0118047	0.393528	-0.147786	-0.20201	-0.740468
Ind1901	181	E	no	4.29924	4.56356	5.21967	0.837404	0.850281	0.786264	1.38878	0.0656124	-0.362587
Ind1902	181	S	10.8267	14.1663	16.9859	20.8974	-0.749562	1.2295	-1.51232	0.0412864	-0.0916821	0.268892
Ind1903	181	S	5.75454	8.06245	9.78833	12.9133	-1.11711	1.26997	-1.28847	0.165661	-0.284486	1.64729
Ind1904	181	S	1.62406	5.34789	5.53819	7.04744	0.182628	1.38845	1.07442	1.20696	-0.382277	-0.21772
Ind1905	181	S	4.32358	8.20073	13.0515	18.4447	-0.353855	1.02358	0.246148	0.307801	0.58664	0.286359
Ind1906	181	S	6.7646	8.44919	10.2548	12.3017	0.0476352	0.491787	-0.6448	-0.0718447	0.655521	-1.0309
Ind1907	181	S	15.4935	17.4373	51.3001	57.3834	-0.554669	-0.397882	-0.785509	-0.267149	0.360753	1.09528
Ind1908	181	S	0.608781	83.7294	89.5175	196.136	-1.19921	-0.222337	1.66346	1.60483	0.940135	1.60412
Ind1909	181	S	4.54683	5.58859	7.07741	11.8023	-1.02795	-1.0854	0.873038	0.485939	0.256343	-1.16326
Ind1910	182	E	no	0.561039	0.793535	1.29551	-0.0165257	0.157578	-0.41285	-0.614779	-0.859349	-1.25429
Ind1911	182	E	no	0.0727957	0.103666	0.682909	0.593153	0.159452	0.275892	-0.24533	-1.23906	-0.399235
Ind1912	182	S	1.67518	2.23886	2.3532	3.28883	2.79053	0.334082	2.98405	-0.454894	-1.25187	-0.876754
Ind1913	182	S	2.22476	8.89017	13.1784	23.3383	-0.555532	0.335373	-0.828905	0.793561	-0.0647989	0.312904
Ind1914	182	S	2.1879	8.74711	14.8625	18.2593	0.0732269	-0.08843	0.076098	-0.139061	-0.613468	0.950904
Ind1915	182	S	0.988992	1.66457	5.33505	8.11701	2.72254	0.135984	1.84187	-0.497029	0.33923	-0.149471
Ind1916	182	S	2.45249	2.5203	3.2162	3.26363	0.257189	0.277923	-0.717374	1.46144	-1.20725	-1.66109
Ind1917	182	S	2.47716	3.12258	3.6347	3.96166	1.2815	2.20811	-0.187043	0.271569	0.0263843	-1.73446
Ind1918	182	S	1.16495	5.3932	10.7244	14.1081	-0.598961	0.587526	1.12654	0.228183	0.655965	-0.153934
Ind1919	182	S	2.16127	2.85715	12.4886	19.1317	-0.434526	-0.309427	-0.671882	-0.040997	-0.308212	0.66301
Ind1920	183	E	no	0.72106	1.20285	2.55827	0.249494	0.933134	-0.820181	0.984831	-0.266745	-1.0935
Ind1921	183	E	no	4.61589	18.4822	36.1257	1.63874	-1.20972	0.954497	-0.180091	0.226693	0.957122
Ind1922	183	S	7.6417	8.68949	10.5421	15.6321	1.19935	-1.04167	0.418222	-0.683368	0.569995	-0.43865
Ind1923	183	S	1.98635	6.59683	6.62207	7.95642	1.2008	-0.988067	1.13563	0.877725	-0.369347	-0.0867726
Ind1924	183	S	1.10618	270.84	485.181	571.538	-1.6058	-0.079357	-0.54212	-0.647557	1.11095	2.87601
Ind1925	183	S	9.03737	45.6162	65.2724	67.4874	-2.09396	-1.12367	-0.482415	0.725891	0.526206	1.60516
Ind1926	183	S	14.4039	58.9832	82.4098	128.955	-0.658507	0.0914331	1.01868	0.0387257	-0.356376	2.72546
Ind1927	183	S	no	no	no	no	0.471698	-0.437068	-1.16297	-0.499583	0.312652	-0.655175
Ind1928	183	S	10.941	20.0409	22.6031	41.7157	-0.0400735	-0.628569	0.336459	-0.555716	-0.0704469	1.58742
Ind1929	183	S	11.9411	13.4224	22.787	23.8908	0.938906	-0.793212	0.55635	-0.743637	-0.550283	0.172134
Ind1930	184	E	no	12.9669	65.1576	90.6822	-1.67801	-1.65819	-1.0868	-2.00281	0.603034	0.875745
Ind1931	184	E	no	1.01254	3.59594	4.46164	1.8959	1.35033	-0.298046	-0.156175	-1.72817	0.409482
Ind1932	184	S	10.6956	16.8928	18.2239	29.4088	0.121091	-0.332866	-1.69623	-0.386047	-0.102854	0.919676
Ind1933	184	S	1.24831	14.6831	194.736	277.743	0.184981	-0.333594	1.62819	-0.306964	0.902322	1.14466
Ind1934	184	S	1.56003	2.43238	3.12813	3.98663	2.08292	-0.188725	0.133905	0.92686	-0.917527	0.753842
Ind1935	184	S	4.40106	4.50246	4.59088	4.70391	0.390819	0.817214	-1.15538	-0.544823	-1.10248	-0.114262
Ind1936	184	S	1.28469	7.09513	21.1146	34.7861	0.921178	-2.53333	-0.823747	1.35245	-0.0411162	0.967646
Ind1937	184	S	1.2251	40.6706	176.392	178.517	-0.461192	-1.38263	-0.43565	0.824903	0.602603	1.47037
Ind1938	184	S	1.47817	4.22281	11.5917	22.9529	-0.0907993	1.14937	0.220891	0.514917	0.276763	-0.206817
Ind1939	184	S	54.4993	60.3233	114.305	131.594	-0.733624	-2.13882	-1.43354	-1.27169	0.081669	1.7221
Ind1940	185	E	no	0.396458	1.26571	1.35059	0.229561	0.0111515	-0.618095	-0.358876	-0.915409	-0.818944
Ind1941	185	E	no	3.17642	23.8728	29.7921	-0.447652	0.932402	-1.64704	0.695222	1.41729	0.076247
Ind1942	185	S	no	no	no	no	-0.33414	-0.102016	-1.10378	-1.30353	1.46589	1.38262
Ind1943	185	S	4.06967	4.43356	5.60965	6.09256	-0.40527	0.491305	-1.79822	1.44305	-0.244321	-1.39937
Ind1944	185	S	7.69982	8.60672	11.8055	16.1487	0.0371553	-0.396998	1.30863	-1.56092	-0.990239	0.71186
Ind1945	185	S	7.77903	18.6505	56.2709	72.7676	0.565153	-1.54801	-0.814584	-0.0382382	0.539564	1.8769
Ind1946	185	S	4.91255	9.72894	9.99733	10.7886	0.476281	0.256295	0.402305	-0.43205	0.274847	-0.994322
Ind1947	185	S	3.80648	23.1371	24.7196	34.7379	-2.37188	-0.321664	1.06327	0.698601	1.61857	-0.254936
Ind1948	185	S	60.218	61.1559	61.4175	61.5673	1.4433	0.0226709	-0.876855	-1.21059	-0.467598	-1.24591
Ind1949	185	S	6.62944	7.24106	8.28618	9.24845	1.21626	1.11751	1.07031	0.8797	-0.714778	-0.172322
Ind1950	186	E	no	0.434026	3.97132	18.7749	-1.33832	-0.957862	0.784682	-1.2189	0.0325077	0.79733
Ind1951	186	E	no	8.95209	10.0665	11.393	-1.06064	-0.297444	0.255129	0.443295	0.420372	-0.32009
Ind1952	186	S	2.44676	10.8864	40.1222	51.2103	0.470161	-1.35791	1.1506	-0.0672608	-0.728801	1.53792
Ind1953	186	S	no	no	no	no	1.34261	0.25128	-0.658683	-0.219587	-1.21055	-0.423507
Ind1954	186	S	2.47436	3.86896	4.667	5.28676	-0.251778	-1.14023	0.480637	-0.843361	-0.846003	-0.0737477
Ind1955	186	S	no	no	no	no	-0.255316	-0.962601	-0.675964	-1.06777	-0.424967	-0.740067
Ind1956	186	S	2.3124	13.8247	21.7369	23.0287	-0.51472	-1.7521	1.34545	0.893173	-0.571178	0.984177
Ind1957	186	S	2.43916	3.39769	6.89032	7.29118	-0.705695	0.508065	-0.110712	0.637412	-0.751521	0.208557
Ind1958	186	S	1.24192	2.26112	2.69073	2.75258	1.74083	1.42515	1.24233	0.726724	-1.15251	-0.682511
Ind1959	186	S	14.242	16.0983	16.4182	19.3044	-0.399017	0.590924	0.609809	-0.241189	-0.067615	-0.686116
Ind1960	187	E	no	1.45954	2.24778	5.33959	0.967234	-0.624181	0.608243	-0.299821	-1.04219	0.502592
Ind1961	187	E	no	0.485026	1.694	11.7475	-0.34232	-1.57408	0.22751	-0.376789	0.0894715	0.479887
Ind1962	187	S	4.58008	4.91335	6.28536	7.64147	-2.20095	0.536591	-0.95655	0.162971	0.455	-2.32699
Ind1963	187	S	9.56315	9.81365	10.2583	10.3717	-0.248474	0.987105	0.364162	0.0220907	-0.317727	-2.43851
Ind1964	187	S	2.44929	10.7638	11.3548	17.6112	0.881593	-1.17204	0.669256	-0.667153	0.0583768	0.714582
Ind1965	187	S	13.5927	21.3373	43.8827	51.0283	-0.213695	-0.0535043	1.28729	-1.78728	-0.15018	1.19016
Ind1966	187	S	2.87313	4.00984	4.24189	5.90153	1.47483	-0.92276	-0.442732	1.14415	-0.167488	-0.793867
Ind1967	187	S	21.8585	22.1865	23.0911	24.6161	-0.7032	-0.277756	-1.80847	-0.84659	-0.17614	-0.994607
Ind1968	187	S	30.347	34.0762	34.5738	34.5812	-0.957539	0.0166041	-0.566653	-0.404306	0.739618	-0.783276
Ind1969	187	S	5.12866	5.94785	11.3111	12.3878	-0.31509	-0.60227	0.564336	-0.103195	-0.0564383	0.0476933
Ind1970	188	E	no	3.00395	78.5984	83.4438	-0.129376	0.155965	1.91981	0.165941	2.01787	-0.345333
Ind1971	188	E	no	0.4064	0.87257	4.92291	0.244238	1.05161	0.544464	-0.223698	-0.601137	0.212289
Ind1972	188	S	2.7443	17.6459	67.2513	68.2277	-0.551065	0.0819618	-1.13189	-0.714653	-0.323914	1.60081
Ind1973	188	S	1.85916	17.4326	37.3941	40.2224	-0.0641644	-2.55615	0.0581825	-0.297854	1.23994	1.02008
Ind1974	188	S	0.436222	29.2654	34.7987	47.1115	0.877188	-1.30448	0.703349	0.461972	0.267904	1.44271
Ind1975	188	S	0.684579	10.4537	11.9479	12.0617	-1.79423	0.620932	-1.83356	0.528585	-0.0378175	-0.0532675
Ind1976	188	S	0.588118	1.02045	3.46478	3.72053	1.78582	1.41592	0.636747	0.520376	-0.925125	0.191492
Ind1977	188	S	1.03398	4.26673	5.0446	10.7532	2.12666	1.50602	1.42585	0.509248	-0.367666	-0.00631656
Ind1978	188	S	1.30222	2.09776	6.31817	14.4617	0.47149	0.119247	-0.282291	0.378145	0.164235	-0.725802
Ind1979	188	S	1.20649	1.47072	3.02295	3.66108	-2.63099	2.68005	-0.66898	0.000412016	0.356223	-1.07659
Ind1980	189	E	no	25.6602	36.9029	37.3453	-1.30514	0.154204	-1.08388	0.735525	0.558654	0.441001
Ind1981	189	E	no	3.79335	5.62485	5.87643	0.125143	0.623194	-0.212941	1.18097	-0.7636	0.0547599
Ind1982	189	S	9.58448	10.0862	27.9117	46.2834	0.0607228	-0.365054	0.201847	0.479119	-0.237187	0.601239
Ind1983	189	S	10.7854	15.0042	20.4836	22.3329	0.920675	-1.45276	-0.0688612	0.518439	-0.825859	1.78409
Ind1984	189	S	3.84352	8.23577	9.262	10.7843	0.682745	-0.00196074	1.58186	1.22649	0.172246	-0.851988
Ind1985	189	S	5.5209	9.42839	12.7179	19.8554	2.04981	-0.107818	1.71164	0.257259	0.049313	-0.29879
Ind1986	189	S	14.0111	15.3823	16.4533	30.6467	-1.23244	0.596701	-0.729001	-0.427488	-0.476677	0.107866
Ind1987	189	S	10.2349	12.5492	15.2247	15.4412	-0.827203	0.664084	-1.24069	0.126111	0.327619	-1.10806
Ind1988	189	S	11.3436	11.6216	12.0113	12.0143	-0.569965	-1.25936	-1.79942	1.20961	-0.325784	-1.48899
Ind1989	189	S	5.65488	8.79273	12.0856	12.5938	2.28293	0.467113	1.6193	0.271461	-0.71829	1.10521
Ind1990	190	E	no	1.40487	9.59414	10.4649	-0.85348	-0.86345	-0.768898	-0.55987	0.354055	0.109411
Ind1991	190	E	no	1.26654	1.65202	2.65662	0.043031	-2.19431	0.1484	0.93445	-0.656175	-0.103152
Ind1992	190	S	5.07584	5.93047	8.80774	10.0064	0.395866	0.522721	1.0408	1.23899	-0.120266	-0.880053
Ind1993	190	S	no	no	no	no	0.441805	-0.841157	0.0352408	-0.0300427	-2.38402	-0.39214
Ind1994	190	S	no	no	no	no	-0.822362	0.663405	-0.0642326	-0.780028	0.037955	-1.13014
Ind1995	190	S	no	no	no	no	-1.16265	-0.79753	-0.954355	-0.748186	0.407053	0.285054
Ind1996	190	S	6.99168	10.0303	10.9504	14.9712	-1.10474	-0.0558351	-0.325665	-0.398053	-0.627087	0.465019
Ind1997	190	S	no	no	no	no	-2.13914	-0.683466	-0.302376	-0.192476	0.365997	-0.105262
Ind1998	190	S	no	no	no	no	1.21874	2.06728	-0.109212	-1.17996	-0.160065	-0.560896
Ind1999	190	S	7.67393	7.91009	9.77085	10.3234	-0.960752	-1.91328	-0.947839	0.473907	-1.17397	0.229353
Ind2000	191	E	no	4.78971	11.6041	12.9484	-1.70537	0.634708	-0.094712	-0.251839	0.685416	-0.415123
Ind2001	191	E	no	9.93966	53.5266	64.9707	-0.989135	-0.796992	0.132597	0.706055	0.302839	1.15031
Ind2002	191	S	12.3892	14.0444	14.0761	14.2941	-0.368248	0.360248	0.413531	-2.59661	0.388054	-0.935652
Ind2003	191	S	13.2743	13.9403	18.775	19.3937	-0.540003	0.947938	-0.791341	-0.341118	-0.811004	-0.10984
Ind2004	191	S	4.82112	10.9316	49.0568	55.2765	0.962602	-0.678063	2.26537	1.89698	2.188	-0.526691
Ind2005	191	S	5.32463	8.64429	13.0567	14.344	-0.00734689	0.833085	1.5418	1.33546	0.574429	0.238992
Ind2006	191	S	15.068	15.2461	23.2967	43.6169	-0.0422349	0.566948	-0.505097	-1.66825	0.50965	0.289175
Ind2007	191	S	8.84897	9.93007	18.3654	36.9117	0.881997	0.3298	-0.0446859	0.454852	0.0161202	0.129698
Ind2008	191	S	14.7988	14.8304	15.3865	15.9219	1.50809	0.958308	1.79228	-2.20353	-0.275901	-1.02638
Ind2009	191	S	15.2623	35.2416	42.0276	60.9562	-0.128241	-0.533753	-0.657704	-0.662951	0.362387	1.24193
Ind2010	192	E	no	3.74798	13.5029	24.2033	-1.39409	0.113562	0.557324	-0.307262	0.137754	0.582442
Ind2011	192	E	no	2.45102	4.35675	5.41829	1.7168	0.86063	0.316485	0.504449	0.468789	-0.469037
Ind2012	192	S	3.33699	5.58664	8.96569	14.0719	0.787208	-1.09163	-0.0518039	1.17361	0.821931	-0.407146
Ind2013	192	S	no	no	no	no	0.0409021	1.3135	-1.82425	-1.08022	-1.16529	-0.168047
Ind2014	192	S	2.69616	6.91777	33.1716	62.696	-0.84931	-1.34079	0.121313	0.514111	0.405761	0.889203
Ind2015	192	S	no	no	no	no	-0.0396868	-1.37844	-0.818689	-1.76601	0.459484	-0.0891819
Ind2016	192	S	3.54208	5.02094	5.9292	11.4229	-2.06353	-1.47699	-0.0391439	0.280443	-0.0733295	-0.300281
Ind2017	192	S	4.30529	48.3614	48.998	51.3958	-1.04381	1.4977	0.50063	0.110902	1.29599	0.327519
Ind2018	192	S	20.6234	20.6957	20.7003	20.9061	3.07116	0.196534	-0.788038	0.167208	-1.53436	-0.875324
Ind2019	192	S	3.60428	3.98702	13.6661	21.3353	1.48914	-0.882398	1.2585	-0.630504	-0.000533929	0.658385
Ind2020	193	E	no	0.457378	1.78612	2.84589	-0.437339	0.484213	-1.11842	-0.26946	0.0856666	-1.31107
Ind2021	193	E	no	2.74992	8.23579	16.6031	-0.0204324	0.547967	0.655196	0.871434	0.715997	0.0645924
Ind2022	193	S	5.72166	9.73258	10.2218	10.8726	-1.27301	2.31698	0.377155	0.459737	0.0775355	-0.44048
Ind2023	193	S	15.5801	16.2718	16.5163	17.8721	0.358964	0.986559	0.56172	-1.09894	-0.483716	-0.913617
Ind2024	193	S	16.9906	30.8318	59.9721	74.9221	-0.946989	0.515974	0.751952	-0.892085	0.279884	0.68021
Ind2025	193	S	no	no	no	no	-2.47385	0.427344	-2.55897	-0.0816346	-0.987711	0.887263
Ind2026	193	S	12.7258	14.4313	20.9811	30.9454	-0.597262	0.360236	0.190411	-0.63295	-0.0532113	0.366504
Ind2027	193	S	no	no	no	no	-0.930851	-0.097273	-1.01477	-0.481919	0.868095	0.49697
Ind2028	193	S	3.56873	4.4012	9.11956	14.5458	1.08434	-1.47025	1.48218	-0.0581285	-1.15573	1.33792
Ind2029	193	S	3.03856	3.13874	3.20413	3.21511	1.7724	-0.00945114	1.05057	0.337581	0.204731	-2.18201
Ind2030	194	E	no	0.117182	1.92642	3.14291	-0.182241	-0.646027	1.37112	-0.468993	-1.26413	-0.161296
Ind2031	194	E	no	0.378423	1.02727	1.77966	0.540611	-0.689995	-1.21069	0.282803	0.54535	-1.84336
Ind2032	194	S	1.3283	7.12466	14.5538	57.6439	-0.935358	1.04897	-0.895578	-0.919384	0.584121	0.0761923
Ind2033	194	S	17.0416	44.0684	81.8424	83.8234	-0.829293	-0.633512	0.756156	-1.21807	1.01294	2.55346
Ind2034	194	S	10.2974	10.4585	11.151	11.5618	1.45754	0.378774	1.43127	-0.603264	-0.32469	-0.806993
Ind2035	194	S	10.9453	13.567	17.5003	19.4046	-0.752912	-0.203198	-0.563914	-0.0765703	-0.977986	1.04757
Ind2036	194	S	8.74595	9.16213	11.6588	12.4558	0.625971	0.000557736	0.50383	0.418877	0.0260659	-0.81095
Ind2037	194	S	8.19562	9.75862	11.0386	13.7187	-0.977344	-1.31144	0.30578	0.253343	-0.80579	-0.524938
Ind2038	194	S	46.1379	47.4882	48.4194	48.6168	-0.0799892	0.841208	-1.02848	-0.474899	-0.0709755	-1.17628
Ind2039	194	S	48.5117	57.3067	152.552	290.947	0.569832	-1.95855	0.40078	-0.768419	0.720553	1.98779
Ind2040	195	E	no	2.3659	5.55068	5.69003	0.475679	-0.717691	-0.312645	-0.0685604	0.120493	0.322125
Ind2041	195	E	no	2.75192	5.88632	6.23042	1.43614	0.0773922	0.821284	1.3267	0.357347	0.099221
Ind2042	195	S	4.12906	5.33869	6.85249	7.32562	1.35343	-1.35128	1.0035	-0.248121	-0.977688	1.10809
Ind2043	195	S	3.77616	4.03156	4.642	5.63513	1.18256	-0.317468	0.54753	0.368218	-0.660565	-0.557178
Ind2044	195	S	19.0348	30.5899	41.076	54.7188	-0.292187	1.14856	-0.668004	0.152428	0.835968	0.145233
Ind2045	195	S	3.2652	4.24921	5.52556	9.42429	0.354511	0.478211	0.599982	0.675761	-0.640343	0.85975
Ind2046	195	S	no	no	no	no	0.0793933	0.0165337	-1.33057	-0.469581	-1.359	0.105945
Ind2047	195	S	5.18783	20.9013	39.7014	64.4653	-2.42581	0.48155	-0.384686	-0.881233	-0.203398	1.77907
Ind2048	195	S	2.85895	10.7222	24.6494	29.1469	-0.384838	1.41384	1.02787	0.164244	1.13071	0.956527
Ind2049	195	S	2.97756	26.3759	27.9636	37.685	-1.70566	-0.756894	1.73922	0.639939	0.807025	0.302131
Ind2050	196	E	no	1.05623	54.9334	63.6683	-2.50783	-0.65872	-1.3598	0.309871	0.0283345	1.41514
Ind2051	196	E	no	2.10592	24.8244	26.5758	0.93888	1.32057	-0.0983572	-0.302967	0.640422	-0.42829
Ind2052	196	S	2.69101	10.5718	14.1616	24.7719	0.44761	0.17616	1.10546	-0.462197	-0.715194	1.74443
Ind2053	196	S	2.69038	3.09876	3.2718	4.25605	-1.11146	1.55543	0.943806	0.185636	-0.127903	-1.32564
Ind2054	196	S	2.14557	25.5746	81.6697	81.8371	0.874788	0.430318	0.172309	1.25533	1.06199	1.03064
Ind2055	196	S	2.28764	2.61074	2.7122	2.71993	2.87821	1.49426	0.75847	0.452791	-1.62347	-0.374987
Ind2056	196	S	4.77549	7.07623	11.8838	12.2649	-0.469208	-1.68798	-0.513276	-2.07659	-0.653322	0.50745
Ind2057	196	S	5.84708	7.87102	9.47792	10.7959	1.57902	-0.387931	0.303568	0.327216	-0.182052	-0.564594
Ind2058	196	S	5.03089	5.70295	8.45854	10.9347	0.692194	-0.894876	-1.02146	-0.758038	-0.234563	0.830514
Ind2059	196	S	6.45121	11.1723	35.8824	42.3542	-0.952805	-2.23188	0.331956	-0.83745	0.844572	0.919633
Ind2060	197	E	no	83.5757	108.291	234.708	-0.433582	-2.72695	1.7525	0.151058	0.252823	2.57328
Ind2061	197	E	no	12.6959	24.7053	45.0653	0.240623	0.450226	-1.42732	1.14321	0.0886668	1.55309
Ind2062	197	S	29.6026	30.5429	31.9026	35.184	-0.202398	-0.291486	-1.50739	-0.127115	-0.850343	0.496111
Ind2063	197	S	13.7671	32.698	41.8573	52.0755	-1.18937	0.182697	-1.25686	-0.226088	1.02692	0.0920321
Ind2064	197	S	29.634	35.6846	38.1994	44.2661	0.386439	-2.15523	-1.83842	-0.598261	-0.5509	1.3777
Ind2065	197	S	29.6951	29.9776	30.1075	30.3953	-0.0919881	-0.0522582	-0.43997	0.738442	-1.40493	-0.9696
Ind2066	197	S	14.6399	15.94	17.2812	18.4364	-0.128198	0.973376	0.380162	0.840108	-0.121807	-0.72662
Ind2067	197	S	15.3947	29.5337	30.3797	30.44	4.47891	0.565966	0.678942	0.0986298	0.0387097	1.00171
Ind2068	197	S	13.8975	15.0887	21.4705	32.504	0.532149	-0.953824	1.12859	-0.41461	0.625341	-0.241387
Ind2069	197	S	29.6345	31.8146	36.4771	36.4909	0.280206	-1.48597	-0.465415	-0.215111	-0.917062	0.589636
Ind2070	198	E	no	1.88306	2.21171	2.23288	-1.46057	-1.07054	-0.358729	0.440513	0.312174	-0.61901
Ind2071	198	E	no	4.16419	4.83784	13.8865	1.04865	-1.42461	1.79842	0.43286	1.24079	-0.27706
Ind2072	198	S	5.38093	5.99667	6.59852	6.62429	0.53174	2.47862	1.09192	0.976744	-0.330829	-1.56672
Ind2073	198	S	5.60536	12.2671	14.433	16.868	1.57752	0.0359042	1.80417	1.32662	-1.27816	0.84385
Ind2074	198	S	no	no	no	no	1.46221	-1.4884	-0.776259	-0.836394	-1.34671	1.53333
Ind2075	198	S	6.02822	7.58461	9.46835	10.6463	-0.261411	1.45199	0.0529208	0.865122	1.00998	-1.86803
Ind2076	198	S	no	no	no	no	-2.07913	-1.75707	-0.970577	0.0132474	-0.0472997	0.715426
Ind2077	198	S	7.67448	8.35744	13.7535	14.9042	-0.319496	0.741826	0.152782	-0.168078	0.361165	-0.804031
Ind2078	198	S	no	no	no	no	-1.50177	0.113186	-1.58773	-0.213011	0.0816261	1.0869
Ind2079	198	S	no	no	no	no	-1.59249	1.46276	-1.14768	-0.666367	-0.958816	1.0079
Ind2080	199	E	no	1.84426	6.23713	9.81188	-1.12028	0.961977	-1.08796	0.21602	0.395083	-1.05451
Ind2081	199	E	no	0.756628	5.65143	6.8707	-1.54917	0.56508	1.00934	-0.735727	0.891542	-0.275062
Ind2082	199	S	1.29057	1.90123	1.93275	4.38891	-0.238311	0.571645	-0.583096	0.440911	0.107271	-0.422016
Ind2083	199	S	4.85188	10.2662	14.0835	30.1468	0.591575	-0.429976	-0.868365	1.05671	-0.187858	1.25315
Ind2084	199	S	2.11797	3.35752	10.5089	12.7592	-0.232114	-0.347607	1.05607	0.398409	-0.489569	-0.353833
