Ind1	Ind2	Value
1925	299	0.25
1925	388	0.25
1925	535	0.25
1925	643	0.25
1925	758	0.25
1925	815	0.25
1925	847	0.25
1925	901	0.25
1925	1004	0.25
1925	1347	0.25
1925	1349	0.25
1925	1683	0.25
1925	1707	0.25
1925	1782	0.25
1925	1858	0.25
1925	1925	1
1925	2015	0.25
1925	2025	0.25
1925	2044	0.25
1926	14	0.5
1926	179	0.25
1926	281	0.25
1926	305	0.25
1926	492	0.25
1926	648	0.25
1926	749	0.25
1926	753	0.25
1926	851	0.25
1926	988	0.25
1926	1057	0.25
1926	1315	0.25
1926	1545	0.25
1926	1617	0.25
1926	1671	0.25
1926	1773	0.25
1926	1796	0.25
1926	1856	0.25
1926	1926	1
1926	2070	0.25
1926	2079	0.25
1927	89	0.5
1927	104	0.25
1927	107	0.25
1927	301	0.25
1927	652	0.25
1927	658	0.25
1927	844	0.25
1927	853	0.25
1927	942	0.25
1927	962	0.25
1927	964	0.25
1927	999	0.25
1927	1279	0.25
1927	1362	0.25
1927	1412	0.25
1927	1464	0.25
1927	1652	0.25
1927	1760	0.25
1927	1927	1
1927	2029	0.25
1927	2063	0.25
1928	26	0.5
1928	119	0.25
1928	204	0.25
1928	226	0.25
1928	236	0.25
1928	437	0.25
1928	529	0.25
1928	817	0.25
1928	1218	0.25
1928	1442	0.25
1928	1446	0.25
1928	1451	0.25
1928	1552	0.25
1928	1582	0.25
1928	1710	0.25
1928	1721	0.25
1928	1757	0.25
1928	1793	0.25
1928	1816	0.25
1928	1928	1
1928	1953	0.25
1929	16	0.5
1929	125	0.25
1929	306	0.25
1929	317	0.25
1929	411	0.25
1929	457	0.25
1929	537	0.25
1929	624	0.25
1929	819	0.25
1929	869	0.25
1929	1035	0.25
1929	1077	0.25
1929	1131	0.25
1929	1363	0.25
1929	1477	0.25
1929	1530	0.25
1929	1741	0.25
1929	1851	0.25
1929	1873	0.25
1929	1929	1
1929	2035	0.25
1930	23	0.5
1930	165	0.25
1930	274	0.25
1930	319	0.25
1930	380	0.25
1930	562	0.25
1930	591	0.25
1930	699	0.25
1930	867	0.25
1930	882	0.25
1930	1060	0.25
1930	1078	0.25
1930	1111	0.25
1930	1323	0.25
1930	1434	0.25
1930	1566	0.25
1930	1806	0.25
1930	1909	0.25
1930	1930	1
1930	2014	0.25
1930	2021	0.25
1931	0	0.5
1931	105	0.25
1931	213	0.25
1931	338	0.25
1931	395	0.25
1931	439	0.25
1931	475	0.25
1931	476	0.25
1931	521	0.25
1931	523	0.25
1931	552	0.25
1931	966	0.25
1931	1058	0.25
1931	1115	0.25
1931	1404	0.25
1931	1525	0.25
1931	1739	0.25
1931	1766	0.25
1931	1879	0.25
1931	1931	1
1931	2056	0.25
1932	25	0.5
1932	196	0.25
1932	316	0.25
1932	514	0.25
1932	592	0.25
1932	662	0.25
1932	683	0.25
1932	857	0.25
1932	924	0.25
1932	1129	0.25
1932	1317	0.25
1932	1353	0.25
1932	1405	0.25
1932	1452	0.25
1932	1637	0.25
1932	1817	0.25
1932	1932	1
1932	1976	0.25
1932	2006	0.25
1932	2069	0.25
1932	2072	0.25
1933	92	0.5
1933	151	0.25
1933	210	0.25
1933	429	0.25
1933	458	0.25
1933	611	0.25
1933	755	0.25
1933	764	0.25
1933	793	0.25
1933	825	0.25
1933	1104	0.25
1933	1158	0.25
1933	1196	0.25
1933	1255	0.25
1933	1407	0.25
1933	1491	0.25
1933	1695	0.25
1933	1762	0.25
1933	1933	1
1933	1977	0.25
1933	2026	0.25
1934	35	0.5
1934	134	0.25
1934	200	0.25
1934	308	0.25
1934	370	0.25
1934	449	0.25
1934	837	0.25
1934	839	0.25
1934	960	0.25
1934	1119	0.25
1934	1248	0.25
1934	1313	0.25
1934	1366	0.25
1934	1604	0.25
1934	1673	0.25
1934	1698	0.25
1934	1790	0.25
1934	1809	0.25
1934	1827	0.25
1934	1934	1
1934	1992	0.25
1935	43	0.5
1935	109	0.25
1935	110	0.25
1935	260	0.25
1935	293	0.25
1935	410	0.25
1935	519	0.25
1935	550	0.25
1935	693	0.25
1935	785	0.25
1935	1050	0.25
1935	1130	0.25
1935	1152	0.25
1935	1289	0.25
1935	1486	0.25
1935	1497	0.25
1935	1572	0.25
1935	1658	0.25
1935	1846	0.25
1935	1935	1
1935	2073	0.25
1936	8	0.5
1936	159	0.25
1936	460	0.25
1936	497	0.25
1936	531	0.25
1936	582	0.25
1936	609	0.25
1936	653	0.25
1936	704	0.25
1936	757	0.25
1936	1029	0.25
1936	1133	0.25
1936	1151	0.25
1936	1239	0.25
1936	1278	0.25
1936	1305	0.25
1936	1598	0.25
1936	1754	0.25
1936	1810	0.25
1936	1936	1
1936	2061	0.25
1937	42	0.5
1937	333	0.25
1937	397	0.25
1937	605	0.25
1937	678	0.25
1937	1022	0.25
1937	1027	0.25
1937	1154	0.25
1937	1183	0.25
1937	1229	0.25
1937	1247	0.25
1937	1310	0.25
1937	1481	0.25
1937	1529	0.25
1937	1641	0.25
1937	1687	0.25
1937	1797	0.25
1937	1871	0.25
1937	1920	0.25
1937	1937	1
1937	2034	0.25
1938	57	0.5
1938	201	0.25
1938	245	0.25
1938	412	0.25
1938	462	0.25
1938	728	0.25
1938	759	0.25
1938	1051	0.25
1938	1087	0.25
1938	1118	0.25
1938	1156	0.25
1938	1558	0.25
1938	1580	0.25
1938	1609	0.25
1938	1716	0.25
1938	1729	0.25
1938	1792	0.25
1938	1812	0.25
1938	1889	0.25
1938	1938	1
1938	1952	0.25
1939	11	0.5
1939	144	0.25
1939	147	0.25
1939	158	0.25
1939	279	0.25
1939	375	0.25
1939	478	0.25
1939	595	0.25
1939	698	0.25
1939	737	0.25
1939	917	0.25
1939	985	0.25
1939	989	0.25
1939	1157	0.25
1939	1200	0.25
1939	1369	0.25
1939	1512	0.25
1939	1835	0.25
1939	1939	1
1939	1972	0.25
1939	2065	0.25
1940	58	0.5
1940	101	0.25
1940	227	0.25
1940	242	0.25
1940	304	0.25
1940	313	0.25
1940	496	0.25
1940	644	0.25
1940	654	0.25
1940	688	0.25
1940	720	0.25
1940	1177	0.25
1940	1244	0.25
1940	1330	0.25
1940	1386	0.25
1940	1453	0.25
1940	1727	0.25
1940	1940	1
1940	1948	0.25
1940	2037	0.25
1940	2057	0.25
1941	74	0.5
1941	124	0.25
1941	209	0.25
1941	577	0.25
1941	580	0.25
1941	583	0.25
1941	840	0.25
1941	858	0.25
1941	897	0.25
1941	972	0.25
1941	1169	0.25
1941	1185	0.25
1941	1206	0.25
1941	1338	0.25
1941	1358	0.25
1941	1417	0.25
1941	1470	0.25
1941	1531	0.25
1941	1541	0.25
1941	1900	0.25
1941	1941	1
1942	99	0.5
1942	116	0.25
1942	214	0.25
1942	303	0.25
1942	327	0.25
1942	499	0.25
1942	547	0.25
1942	549	0.25
1942	694	0.25
1942	756	0.25
1942	766	0.25
1942	776	0.25
1942	1017	0.25
1942	1052	0.25
1942	1114	0.25
1942	1192	0.25
1942	1209	0.25
1942	1262	0.25
1942	1539	0.25
1942	1942	1
1942	1994	0.25
1943	55	0.5
1943	103	0.25
1943	139	0.25
1943	344	0.25
1943	557	0.25
1943	603	0.25
1943	649	0.25
1943	657	0.25
1943	663	0.25
1943	676	0.25
1943	1207	0.25
1943	1306	0.25
1943	1478	0.25
1943	1704	0.25
1943	1708	0.25
1943	1713	0.25
1943	1872	0.25
1943	1887	0.25
1943	1922	0.25
1943	1943	1
1943	2013	0.25
1944	12	0.5
1944	154	0.25
1944	215	0.25
1944	229	0.25
1944	346	0.25
1944	392	0.25
1944	445	0.25
1944	518	0.25
1944	731	0.25
1944	767	0.25
1944	832	0.25
1944	974	0.25
1944	1435	0.25
1944	1506	0.25
1944	1533	0.25
1944	1702	0.25
1944	1720	0.25
1944	1776	0.25
1944	1795	0.25
1944	1944	1
1944	2049	0.25
1945	76	0.5
1945	122	0.25
1945	138	0.25
1945	284	0.25
1945	551	0.25
1945	554	0.25
1945	709	0.25
1945	875	0.25
1945	877	0.25
1945	1083	0.25
1945	1423	0.25
1945	1456	0.25
1945	1499	0.25
1945	1534	0.25
1945	1635	0.25
1945	1690	0.25
1945	1791	0.25
1945	1845	0.25
1945	1914	0.25
1945	1945	1
1945	2064	0.25
1946	97	0.5
1946	142	0.25
1946	225	0.25
1946	246	0.25
1946	288	0.25
1946	431	0.25
1946	829	0.25
1946	848	0.25
1946	881	0.25
1946	951	0.25
1946	973	0.25
1946	1072	0.25
1946	1431	0.25
1946	1536	0.25
1946	1587	0.25
1946	1699	0.25
1946	1734	0.25
1946	1837	0.25
1946	1946	1
1946	1974	0.25
1946	1998	0.25
1947	48	0.5
1947	240	0.25
1947	300	0.25
1947	318	0.25
1947	371	0.25
1947	423	0.25
1947	426	0.25
1947	604	0.25
1947	777	0.25
1947	802	0.25
1947	979	0.25
1947	1132	0.25
1947	1241	0.25
1947	1259	0.25
1947	1333	0.25
1947	1393	0.25
1947	1427	0.25
1947	1643	0.25
1947	1947	1
1947	2039	0.25
1947	2095	0.25
1948	58	0.5
1948	101	0.25
1948	227	0.25
1948	242	0.25
1948	304	0.25
1948	313	0.25
1948	496	0.25
1948	644	0.25
1948	654	0.25
1948	688	0.25
1948	720	0.25
1948	1177	0.25
1948	1244	0.25
1948	1330	0.25
1948	1386	0.25
1948	1453	0.25
1948	1727	0.25
1948	1940	0.25
1948	1948	1
1948	2037	0.25
1948	2057	0.25
1949	94	0.5
1949	102	0.25
1949	355	0.25
1949	407	0.25
1949	430	0.25
1949	738	0.25
1949	898	0.25
1949	1023	0.25
1949	1308	0.25
1949	1352	0.25
1949	1398	0.25
1949	1518	0.25
1949	1565	0.25
1949	1746	0.25
1949	1788	0.25
1949	1821	0.25
1949	1832	0.25
1949	1876	0.25
1949	1949	1
1949	2020	0.25
1949	2087	0.25
1950	62	0.5
1950	202	0.25
1950	253	0.25
1950	282	0.25
1950	286	0.25
1950	292	0.25
1950	377	0.25
1950	409	0.25
1950	534	0.25
1950	874	0.25
1950	980	0.25
1950	1026	0.25
1950	1102	0.25
1950	1127	0.25
1950	1275	0.25
1950	1309	0.25
1950	1511	0.25
1950	1853	0.25
1950	1890	0.25
1950	1950	1
1950	2089	0.25
1951	4	0.5
1951	188	0.25
1951	505	0.25
1951	527	0.25
1951	570	0.25
1951	655	0.25
1951	1066	0.25
1951	1217	0.25
1951	1251	0.25
1951	1304	0.25
1951	1438	0.25
1951	1473	0.25
1951	1588	0.25
1951	1621	0.25
1951	1647	0.25
1951	1787	0.25
1951	1849	0.25
1951	1908	0.25
1951	1951	1
1951	2000	0.25
1951	2096	0.25
1952	57	0.5
1952	201	0.25
1952	245	0.25
1952	412	0.25
1952	462	0.25
1952	728	0.25
1952	759	0.25
1952	1051	0.25
1952	1087	0.25
1952	1118	0.25
1952	1156	0.25
1952	1558	0.25
1952	1580	0.25
1952	1609	0.25
1952	1716	0.25
1952	1729	0.25
1952	1792	0.25
1952	1812	0.25
1952	1889	0.25
1952	1938	0.25
1952	1952	1
1953	26	0.5
1953	119	0.25
1953	204	0.25
1953	226	0.25
1953	236	0.25
1953	437	0.25
1953	529	0.25
1953	817	0.25
1953	1218	0.25
1953	1442	0.25
1953	1446	0.25
1953	1451	0.25
1953	1552	0.25
1953	1582	0.25
1953	1710	0.25
1953	1721	0.25
1953	1757	0.25
1953	1793	0.25
1953	1816	0.25
1953	1928	0.25
1953	1953	1
1954	83	0.5
1954	328	0.25
1954	394	0.25
1954	540	0.25
1954	627	0.25
1954	909	0.25
1954	1043	0.25
1954	1088	0.25
1954	1113	0.25
1954	1150	0.25
1954	1364	0.25
1954	1375	0.25
1954	1397	0.25
1954	1410	0.25
1954	1640	0.25
1954	1649	0.25
1954	1802	0.25
1954	1826	0.25
1954	1954	1
1954	2009	0.25
1954	2047	0.25
1955	31	0.5
1955	221	0.25
1955	257	0.25
1955	334	0.25
1955	405	0.25
1955	455	0.25
1955	545	0.25
1955	579	0.25
1955	824	0.25
1955	849	0.25
1955	914	0.25
1955	948	0.25
1955	952	0.25
1955	1030	0.25
1955	1062	0.25
1955	1488	0.25
1955	1628	0.25
1955	1747	0.25
1955	1955	1
1955	1964	0.25
1955	2023	0.25
1956	77	0.5
1956	128	0.25
1956	207	0.25
1956	416	0.25
1956	480	0.25
1956	495	0.25
1956	734	0.25
1956	903	0.25
1956	956	0.25
1956	1080	0.25
1956	1109	0.25
1956	1190	0.25
1956	1210	0.25
1956	1462	0.25
1956	1546	0.25
1956	1620	0.25
1956	1732	0.25
1956	1751	0.25
1956	1777	0.25
1956	1861	0.25
1956	1956	1
1957	95	0.5
1957	262	0.25
1957	321	0.25
1957	381	0.25
1957	414	0.25
1957	428	0.25
1957	943	0.25
1957	983	0.25
1957	1144	0.25
1957	1249	0.25
1957	1264	0.25
1957	1374	0.25
1957	1400	0.25
1957	1524	0.25
1957	1544	0.25
1957	1553	0.25
1957	1556	0.25
1957	1767	0.25
1957	1770	0.25
1957	1783	0.25
1957	1957	1
1958	24	0.5
1958	178	0.25
1958	219	0.25
1958	452	0.25
1958	511	0.25
1958	860	0.25
1958	981	0.25
1958	1101	0.25
1958	1153	0.25
1958	1178	0.25
1958	1322	0.25
1958	1324	0.25
1958	1399	0.25
1958	1403	0.25
1958	1429	0.25
1958	1595	0.25
1958	1740	0.25
1958	1830	0.25
1958	1904	0.25
1958	1958	1
1958	2085	0.25
1959	5	0.5
1959	166	0.25
1959	187	0.25
1959	254	0.25
1959	542	0.25
1959	899	0.25
1959	1002	0.25
1959	1107	0.25
1959	1121	0.25
1959	1162	0.25
1959	1272	0.25
1959	1454	0.25
1959	1665	0.25
1959	1715	0.25
1959	1870	0.25
1959	1885	0.25
1959	1886	0.25
1959	1959	1
1959	1962	0.25
1959	2066	0.25
1959	2094	0.25
1960	13	0.5
1960	115	0.25
1960	153	0.25
1960	175	0.25
1960	190	0.25
1960	208	0.25
1960	263	0.25
1960	465	0.25
1960	525	0.25
1960	846	0.25
1960	1076	0.25
1960	1226	0.25
1960	1250	0.25
1960	1267	0.25
1960	1515	0.25
1960	1756	0.25
1960	1778	0.25
1960	1844	0.25
1960	1865	0.25
1960	1960	1
1960	2003	0.25
1961	37	0.5
1961	129	0.25
1961	150	0.25
1961	203	0.25
1961	212	0.25
1961	287	0.25
1961	522	0.25
1961	761	0.25
1961	809	0.25
1961	1197	0.25
1961	1215	0.25
1961	1287	0.25
1961	1321	0.25
1961	1527	0.25
1961	1554	0.25
1961	1592	0.25
1961	1838	0.25
1961	1862	0.25
1961	1961	1
1961	1993	0.25
1961	2048	0.25
1962	5	0.5
1962	166	0.25
1962	187	0.25
1962	254	0.25
1962	542	0.25
1962	899	0.25
1962	1002	0.25
1962	1107	0.25
1962	1121	0.25
1962	1162	0.25
1962	1272	0.25
1962	1454	0.25
1962	1665	0.25
1962	1715	0.25
1962	1870	0.25
1962	1885	0.25
1962	1886	0.25
1962	1959	0.25
1962	1962	1
1962	2066	0.25
1962	2094	0.25
1963	32	0.5
1963	133	0.25
1963	136	0.25
1963	331	0.25
1963	354	0.25
1963	385	0.25
1963	466	0.25
1963	533	0.25
1963	798	0.25
1963	805	0.25
1963	929	0.25
1963	1061	0.25
1963	1214	0.25
1963	1296	0.25
1963	1329	0.25
1963	1659	0.25
1963	1735	0.25
1963	1759	0.25
1963	1839	0.25
1963	1963	1
1963	2028	0.25
1964	31	0.5
1964	221	0.25
1964	257	0.25
1964	334	0.25
1964	405	0.25
1964	455	0.25
1964	545	0.25
1964	579	0.25
1964	824	0.25
1964	849	0.25
1964	914	0.25
1964	948	0.25
1964	952	0.25
1964	1030	0.25
1964	1062	0.25
1964	1488	0.25
1964	1628	0.25
1964	1747	0.25
1964	1955	0.25
1964	1964	1
1964	2023	0.25
1965	41	0.5
1965	111	0.25
1965	205	0.25
1965	291	0.25
1965	450	0.25
1965	477	0.25
1965	576	0.25
1965	588	0.25
1965	661	0.25
1965	987	0.25
1965	1031	0.25
1965	1383	0.25
1965	1445	0.25
1965	1496	0.25
1965	1563	0.25
1965	1655	0.25
1965	1736	0.25
1965	1794	0.25
1965	1915	0.25
1965	1965	1
1965	1971	0.25
1966	70	0.5
1966	170	0.25
1966	195	0.25
1966	232	0.25
1966	406	0.25
1966	467	0.25
1966	470	0.25
1966	679	0.25
1966	762	0.25
1966	763	0.25
1966	841	0.25
1966	905	0.25
1966	961	0.25
1966	1007	0.25
1966	1034	0.25
1966	1238	0.25
1966	1422	0.25
1966	1443	0.25
1966	1768	0.25
1966	1834	0.25
1966	1966	1
1967	36	0.5
1967	280	0.25
1967	420	0.25
1967	536	0.25
1967	680	0.25
1967	743	0.25
1967	773	0.25
1967	786	0.25
1967	863	0.25
1967	925	0.25
1967	1033	0.25
1967	1160	0.25
1967	1161	0.25
1967	1337	0.25
1967	1444	0.25
1967	1457	0.25
1967	1468	0.25
1967	1590	0.25
1967	1892	0.25
1967	1967	1
1967	2080	0.25
1968	79	0.5
1968	106	0.25
1968	131	0.25
1968	183	0.25
1968	298	0.25
1968	401	0.25
1968	622	0.25
1968	713	0.25
1968	754	0.25
1968	886	0.25
1968	912	0.25
1968	934	0.25
1968	1009	0.25
1968	1096	0.25
1968	1334	0.25
1968	1421	0.25
1968	1535	0.25
1968	1836	0.25
1968	1968	1
1968	1979	0.25
1968	2004	0.25
1969	33	0.5
1969	224	0.25
1969	365	0.25
1969	399	0.25
1969	444	0.25
1969	486	0.25
1969	621	0.25
1969	937	0.25
1969	1117	0.25
1969	1123	0.25
1969	1361	0.25
1969	1389	0.25
1969	1436	0.25
1969	1437	0.25
1969	1492	0.25
1969	1639	0.25
1969	1700	0.25
1969	1800	0.25
1969	1840	0.25
1969	1969	1
1969	2071	0.25
1970	45	0.5
1970	264	0.25
1970	361	0.25
1970	438	0.25
1970	493	0.25
1970	508	0.25
1970	524	0.25
1970	532	0.25
1970	671	0.25
1970	823	0.25
1970	998	0.25
1970	1048	0.25
1970	1147	0.25
1970	1164	0.25
1970	1294	0.25
1970	1519	0.25
1970	1573	0.25
1970	1667	0.25
1970	1825	0.25
1970	1970	1
1970	2091	0.25
1971	41	0.5
1971	111	0.25
1971	205	0.25
1971	291	0.25
1971	450	0.25
1971	477	0.25
1971	576	0.25
1971	588	0.25
1971	661	0.25
1971	987	0.25
1971	1031	0.25
1971	1383	0.25
1971	1445	0.25
1971	1496	0.25
1971	1563	0.25
1971	1655	0.25
1971	1736	0.25
1971	1794	0.25
1971	1915	0.25
1971	1965	0.25
1971	1971	1
1972	11	0.5
1972	144	0.25
1972	147	0.25
1972	158	0.25
1972	279	0.25
1972	375	0.25
1972	478	0.25
1972	595	0.25
1972	698	0.25
1972	737	0.25
1972	917	0.25
1972	985	0.25
1972	989	0.25
1972	1157	0.25
1972	1200	0.25
1972	1369	0.25
1972	1512	0.25
1972	1835	0.25
1972	1939	0.25
1972	1972	1
1972	2065	0.25
1973	46	0.5
1973	194	0.25
1973	252	0.25
1973	443	0.25
1973	555	0.25
1973	861	0.25
1973	908	0.25
1973	947	0.25
1973	982	0.25
1973	1045	0.25
1973	1090	0.25
1973	1234	0.25
1973	1265	0.25
1973	1319	0.25
1973	1394	0.25
1973	1447	0.25
1973	1520	0.25
1973	1538	0.25
1973	1841	0.25
1973	1973	1
1973	2097	0.25
1974	97	0.5
1974	142	0.25
1974	225	0.25
1974	246	0.25
1974	288	0.25
1974	431	0.25
1974	829	0.25
1974	848	0.25
1974	881	0.25
1974	951	0.25
1974	973	0.25
1974	1072	0.25
1974	1431	0.25
1974	1536	0.25
1974	1587	0.25
1974	1699	0.25
1974	1734	0.25
1974	1837	0.25
1974	1946	0.25
1974	1974	1
1974	1998	0.25
1975	19	0.5
1975	123	0.25
1975	141	0.25
1975	163	0.25
1975	211	0.25
1975	687	0.25
1975	778	0.25
1975	795	0.25
1975	822	0.25
1975	916	0.25
1975	1082	0.25
1975	1335	0.25
1975	1341	0.25
1975	1396	0.25
1975	1425	0.25
1975	1634	0.25
1975	1855	0.25
1975	1882	0.25
1975	1907	0.25
1975	1975	1
1975	2090	0.25
1976	25	0.5
1976	196	0.25
1976	316	0.25
1976	514	0.25
1976	592	0.25
1976	662	0.25
1976	683	0.25
1976	857	0.25
1976	924	0.25
1976	1129	0.25
1976	1317	0.25
1976	1353	0.25
1976	1405	0.25
1976	1452	0.25
1976	1637	0.25
1976	1817	0.25
1976	1932	0.25
1976	1976	1
1976	2006	0.25
1976	2069	0.25
1976	2072	0.25
1977	92	0.5
1977	151	0.25
1977	210	0.25
1977	429	0.25
1977	458	0.25
1977	611	0.25
1977	755	0.25
1977	764	0.25
1977	793	0.25
1977	825	0.25
1977	1104	0.25
1977	1158	0.25
1977	1196	0.25
1977	1255	0.25
1977	1407	0.25
1977	1491	0.25
1977	1695	0.25
1977	1762	0.25
1977	1933	0.25
1977	1977	1
1977	2026	0.25
1978	61	0.5
1978	181	0.25
1978	261	0.25
1978	296	0.25
1978	427	0.25
1978	727	0.25
1978	751	0.25
1978	843	0.25
1978	854	0.25
1978	1189	0.25
1978	1285	0.25
1978	1387	0.25
1978	1479	0.25
1978	1494	0.25
1978	1542	0.25
1978	1674	0.25
1978	1693	0.25
1978	1755	0.25
1978	1813	0.25
1978	1921	0.25
1978	1978	1
1979	79	0.5
1979	106	0.25
1979	131	0.25
1979	183	0.25
1979	298	0.25
1979	401	0.25
1979	622	0.25
1979	713	0.25
1979	754	0.25
1979	886	0.25
1979	912	0.25
1979	934	0.25
1979	1009	0.25
1979	1096	0.25
1979	1334	0.25
1979	1421	0.25
1979	1535	0.25
1979	1836	0.25
1979	1968	0.25
1979	1979	1
1979	2004	0.25
1980	88	0.5
1980	192	0.25
1980	326	0.25
1980	421	0.25
1980	440	0.25
1980	441	0.25
1980	490	0.25
1980	574	0.25
1980	617	0.25
1980	740	0.25
1980	803	0.25
1980	812	0.25
1980	936	0.25
1980	959	0.25
1980	1028	0.25
1980	1038	0.25
1980	1053	0.25
1980	1343	0.25
1980	1483	0.25
1980	1854	0.25
1980	1980	1
1981	30	0.5
1981	156	0.25
1981	419	0.25
1981	629	0.25
1981	686	0.25
1981	750	0.25
1981	775	0.25
1981	831	0.25
1981	918	0.25
1981	1006	0.25
1981	1182	0.25
1981	1184	0.25
1981	1205	0.25
1981	1245	0.25
1981	1297	0.25
1981	1402	0.25
1981	1424	0.25
1981	1895	0.25
1981	1981	1
1981	1987	0.25
1981	2027	0.25
1982	81	0.5
1982	402	0.25
1982	448	0.25
1982	463	0.25
1982	646	0.25
1982	669	0.25
1982	684	0.25
1982	752	0.25
1982	808	0.25
1982	1143	0.25
1982	1146	0.25
1982	1440	0.25
1982	1466	0.25
1982	1567	0.25
1982	1568	0.25
1982	1570	0.25
1982	1691	0.25
1982	1917	0.25
1982	1923	0.25
1982	1982	1
1982	2008	0.25
1983	49	0.5
1983	161	0.25
1983	374	0.25
1983	379	0.25
1983	387	0.25
1983	541	0.25
1983	664	0.25
1983	718	0.25
1983	760	0.25
1983	781	0.25
1983	1231	0.25
1983	1339	0.25
1983	1380	0.25
1983	1629	0.25
1983	1808	0.25
1983	1983	1
1983	1984	0.25
1983	2024	0.25
1983	2060	0.25
1983	2067	0.25
1983	2082	0.25
1984	49	0.5
1984	161	0.25
1984	374	0.25
1984	379	0.25
1984	387	0.25
1984	541	0.25
1984	664	0.25
1984	718	0.25
1984	760	0.25
1984	781	0.25
1984	1231	0.25
1984	1339	0.25
1984	1380	0.25
1984	1629	0.25
1984	1808	0.25
1984	1983	0.25
1984	1984	1
1984	2024	0.25
1984	2060	0.25
1984	2067	0.25
1984	2082	0.25
1985	65	0.5
1985	220	0.25
1985	703	0.25
1985	746	0.25
1985	784	0.25
1985	800	0.25
1985	826	0.25
1985	828	0.25
1985	887	0.25
1985	920	0.25
1985	1074	0.25
1985	1092	0.25
1985	1246	0.25
1985	1509	0.25
1985	1543	0.25
1985	1748	0.25
1985	1753	0.25
1985	1866	0.25
1985	1985	1
1985	2011	0.25
1985	2062	0.25
1986	75	0.5
1986	184	0.25
1986	433	0.25
1986	474	0.25
1986	494	0.25
1986	862	0.25
1986	950	0.25
1986	967	0.25
1986	1173	0.25
1986	1291	0.25
1986	1345	0.25
1986	1638	0.25
1986	1648	0.25
1986	1661	0.25
1986	1719	0.25
1986	1779	0.25
1986	1881	0.25
1986	1888	0.25
1986	1986	1
1986	2010	0.25
1986	2030	0.25
1987	30	0.5
1987	156	0.25
1987	419	0.25
1987	629	0.25
1987	686	0.25
1987	750	0.25
1987	775	0.25
1987	831	0.25
1987	918	0.25
1987	1006	0.25
1987	1182	0.25
1987	1184	0.25
1987	1205	0.25
1987	1245	0.25
1987	1297	0.25
1987	1402	0.25
1987	1424	0.25
1987	1895	0.25
1987	1981	0.25
1987	1987	1
1987	2027	0.25
1988	59	0.5
1988	140	0.25
1988	366	0.25
1988	369	0.25
1988	403	0.25
1988	459	0.25
1988	516	0.25
1988	517	0.25
1988	538	0.25
1988	590	0.25
1988	620	0.25
1988	628	0.25
1988	870	0.25
1988	1298	0.25
1988	1460	0.25
1988	1532	0.25
1988	1576	0.25
1988	1669	0.25
1988	1988	1
1988	1995	0.25
1988	2036	0.25
1989	98	0.5
1989	171	0.25
1989	373	0.25
1989	659	0.25
1989	674	0.25
1989	1042	0.25
1989	1171	0.25
1989	1180	0.25
1989	1201	0.25
1989	1242	0.25
1989	1316	0.25
1989	1359	0.25
1989	1607	0.25
1989	1633	0.25
1989	1676	0.25
1989	1771	0.25
1989	1894	0.25
1989	1912	0.25
1989	1918	0.25
1989	1989	1
1989	2041	0.25
1990	34	0.5
1990	149	0.25
1990	312	0.25
1990	348	0.25
1990	598	0.25
1990	706	0.25
1990	710	0.25
1990	891	0.25
1990	913	0.25
1990	939	0.25
1990	1086	0.25
1990	1089	0.25
1990	1095	0.25
1990	1125	0.25
1990	1140	0.25
1990	1230	0.25
1990	1903	0.25
1990	1913	0.25
1990	1990	1
1990	2031	0.25
1990	2051	0.25
1991	67	0.5
1991	285	0.25
1991	329	0.25
1991	340	0.25
1991	353	0.25
1991	389	0.25
1991	454	0.25
1991	472	0.25
1991	600	0.25
1991	705	0.25
1991	721	0.25
1991	923	0.25
1991	965	0.25
1991	1015	0.25
1991	1070	0.25
1991	1120	0.25
1991	1392	0.25
1991	1569	0.25
1991	1814	0.25
1991	1991	1
1991	2068	0.25
1992	35	0.5
1992	134	0.25
1992	200	0.25
1992	308	0.25
1992	370	0.25
1992	449	0.25
1992	837	0.25
1992	839	0.25
1992	960	0.25
1992	1119	0.25
1992	1248	0.25
1992	1313	0.25
1992	1366	0.25
1992	1604	0.25
1992	1673	0.25
1992	1698	0.25
1992	1790	0.25
1992	1809	0.25
1992	1827	0.25
1992	1934	0.25
1992	1992	1
1993	37	0.5
1993	129	0.25
1993	150	0.25
1993	203	0.25
1993	212	0.25
1993	287	0.25
1993	522	0.25
1993	761	0.25
1993	809	0.25
1993	1197	0.25
1993	1215	0.25
1993	1287	0.25
1993	1321	0.25
1993	1527	0.25
1993	1554	0.25
1993	1592	0.25
1993	1838	0.25
1993	1862	0.25
1993	1961	0.25
1993	1993	1
1993	2048	0.25
1994	99	0.5
1994	116	0.25
1994	214	0.25
1994	303	0.25
1994	327	0.25
1994	499	0.25
1994	547	0.25
1994	549	0.25
1994	694	0.25
1994	756	0.25
1994	766	0.25
1994	776	0.25
1994	1017	0.25
1994	1052	0.25
1994	1114	0.25
1994	1192	0.25
1994	1209	0.25
1994	1262	0.25
1994	1539	0.25
1994	1942	0.25
1994	1994	1
1995	59	0.5
1995	140	0.25
1995	366	0.25
1995	369	0.25
1995	403	0.25
1995	459	0.25
1995	516	0.25
1995	517	0.25
1995	538	0.25
1995	590	0.25
1995	620	0.25
1995	628	0.25
1995	870	0.25
1995	1298	0.25
