id,sire,dam,group,donor,It,Rt,g_a,g_e,type,init. comp.
7674,468,1935,1497,0,1.74256,8.96895,0.412067,0.398231,progeny,S
5797,280,1560,1497,0,7.75763,19.9689,-0.00484206,0.0993857,progeny,S
4665,167,1333,1497,0,14.8041,17.9012,-0.492182,-0.826934,progeny,S
12721,973,2945,1497,0,2.47856,20.2417,-0.0315712,-0.568848,progeny,S
9995,700,2399,1498,1,no,1.45542,-0.129221,-0.0362349,progeny,I
9914,692,2383,1498,0,no,no,-0.0382391,-1.59155,progeny,S
4541,155,1309,1498,0,no,no,-0.869245,-0.934088,progeny,S
5646,265,1530,1498,0,no,no,-0.857081,0.393996,progeny,S
9809,681,2362,1498,0,no,no,-0.863938,-0.10749,progeny,S
4775,178,1355,1499,1,no,1.23194,0.228136,-1.10046,progeny,I
10104,711,2421,1499,0,no,no,-0.57895,0.976175,progeny,S
4740,174,1348,1499,0,no,no,0.344449,0.89495,progeny,S
7518,452,1904,1499,0,no,no,1.28222,-0.74991,progeny,S
9007,601,2202,1499,0,no,no,-0.502202,0.216757,progeny,S
8771,578,2155,1500,1,no,3.61195,-0.169099,0.945566,progeny,I
8471,548,2095,1500,0,1.36634,4.37341,1.53142,0.253708,progeny,S
5344,235,1469,1500,0,0.508847,3.57338,-0.857925,-0.155583,progeny,S
6778,378,1756,1500,0,2.50073,22.3225,-0.460367,0.389719,progeny,S
9397,640,2280,1500,0,1.57762,10.1446,0.43278,0.483315,progeny,S
6174,318,1635,1501,1,no,10.8357,-0.494615,-0.454065,progeny,I
10629,763,2526,1501,0,no,no,-0.499191,-0.491086,progeny,S
7789,479,1958,1501,0,no,no,-0.107043,-0.525949,progeny,S
9440,644,2288,1501,0,no,no,-0.883448,0.488834,progeny,S
3790,79,1158,1501,0,2.53217,4.17125,0.664189,-0.0505724,progeny,S
9738,674,2348,1502,1,no,3.99659,0.0409077,-0.442785,progeny,I
7236,424,1848,1502,0,no,no,-1.20778,-0.140206,progeny,S
12485,949,2897,1502,0,no,no,-0.128627,-0.132779,progeny,S
4877,188,1376,1502,0,no,no,0.291277,-0.13976,progeny,S
8570,557,2114,1502,0,3.09763,9.44044,1.34446,-0.771344,progeny,S
4873,188,1375,1503,1,no,20.4363,0.644799,-0.0212055,progeny,I
5789,279,1558,1503,0,5.65556,13.887,-0.213379,0.746056,progeny,S
3323,33,1065,1503,0,5.62863,16.9658,-0.382816,-0.136564,progeny,S
8120,512,2024,1503,0,7.15788,20.2887,-0.482393,0.254247,progeny,S
4457,146,1292,1503,0,6.90227,11.0076,0.17437,0.113575,progeny,S
5165,217,1433,1504,1,no,9.71063,0.771387,-0.20739,progeny,I
3465,47,1093,1504,0,2.15106,15.9454,1.31445,0.809469,progeny,S
7730,473,1946,1504,0,3.00738,5.5607,0.336968,-0.320513,progeny,S
7224,423,1845,1504,0,2.79054,6.56078,-0.282171,0.383515,progeny,S
8964,597,2193,1504,0,1.14944,13.3749,0.36511,-0.428888,progeny,S
4466,147,1294,1505,1,no,3.24002,-0.398922,0.503981,progeny,I
6654,366,1731,1505,0,0.0875386,10.0677,0.987511,0.612844,progeny,S
9434,644,2287,1505,0,2.43858,2.4798,-0.138597,-1.01766,progeny,S
9683,669,2337,1505,0,no,no,-0.840367,0.601674,progeny,S
4728,173,1346,1505,0,5.9094,12.4634,0.0713996,-0.0753583,progeny,S
6069,307,1614,1506,1,no,7.97302,-0.394442,-0.311472,progeny,I
11382,839,2677,1506,0,1.69321,13.2649,0.582845,0.0426874,progeny,S
11820,882,2764,1506,0,no,no,-1.33582,-0.00818768,progeny,S
6498,350,1700,1506,0,2.56274,11.9177,-0.0815983,0.810955,progeny,S
10574,758,2515,1506,0,1.18928,10.5531,-0.213011,0.475065,progeny,S
6480,348,1696,1507,1,no,1.41489,0.902104,0.947316,progeny,I
11508,851,2702,1507,0,1.16372,4.94925,0.379784,0.723842,progeny,S
5115,212,1423,1507,0,1.44897,3.52569,-0.111813,0.0833384,progeny,S
11394,840,2679,1507,0,0.971397,14.6273,0.0590053,0.585974,progeny,S
8090,509,2018,1507,0,no,no,-1.09761,0.0101533,progeny,S
9669,667,2334,1508,1,no,2.99062,0.728745,-0.821485,progeny,I
12927,993,2986,1508,0,2.8871,10.1597,-0.694881,1.23145,progeny,S
11333,834,2667,1508,0,7.52788,16.1775,-0.119202,0.486375,progeny,S
10101,711,2421,1508,0,no,no,0.188259,-0.842691,progeny,S
3484,49,1097,1508,0,no,no,-0.919339,-0.11595,progeny,S
11058,806,2612,1509,1,no,4.97918,1.07508,0.938812,progeny,I
11565,857,2713,1509,0,no,no,-0.901217,-0.334873,progeny,S
9968,697,2394,1509,0,no,no,-0.293161,-1.21742,progeny,S
12013,902,2803,1509,0,no,no,0.359875,-0.190464,progeny,S
10422,743,2485,1509,0,no,no,0.10465,0.508326,progeny,S
5420,242,1484,1510,1,no,0.162795,-0.460208,0.47404,progeny,I
9055,606,2211,1510,0,no,no,-1.10719,-0.227058,progeny,S
9010,601,2202,1510,0,no,no,-0.632325,-0.462915,progeny,S
7358,436,1872,1510,0,no,no,0.718891,-0.477909,progeny,S
4396,140,1280,1510,0,no,no,0.562684,-0.975857,progeny,S
4908,191,1382,1511,1,no,2.64948,-0.726283,-0.777521,progeny,I
4837,184,1368,1511,0,no,no,0.210228,1.28127,progeny,S
3224,23,1045,1511,0,no,no,0.966898,-0.415092,progeny,S
10248,725,2450,1511,0,no,no,0.569797,0.580225,progeny,S
9268,627,2254,1511,0,no,no,0.452531,-1.61877,progeny,S
6634,364,1727,1512,1,no,1.63456,0.277035,-0.440995,progeny,I
10746,775,2550,1512,0,no,no,0.490588,-0.909232,progeny,S
6787,379,1758,1512,0,no,no,0.255936,0.335713,progeny,S
12663,967,2933,1512,0,0.629087,2.24448,-1.50707,-0.0278203,progeny,S
7012,402,1803,1512,0,no,no,-1.02239,1.06646,progeny,S
8339,534,2068,1513,1,no,0.021594,0.244278,-0.483375,progeny,I
3758,76,1152,1513,0,no,no,-1.05094,1.13433,progeny,S
5500,250,1500,1513,0,no,no,0.539919,0.435787,progeny,S
5711,272,1543,1513,0,no,no,1.26941,0.150506,progeny,S
12813,982,2963,1513,0,no,no,-0.754709,-0.133301,progeny,S
9102,611,2221,1514,1,no,3.32789,0.391523,0.527164,progeny,I
8343,535,2069,1514,0,no,no,0.0763894,-1.39622,progeny,S
6004,301,1601,1514,0,1.05812,10.4737,-1.19005,1.53691,progeny,S
9659,666,2332,1514,0,0.85928,6.00036,-0.124331,0.509292,progeny,S
9376,638,2276,1514,0,no,no,-0.614976,0.547527,progeny,S
3202,21,1041,1515,1,no,7.43906,-1.04225,1.23515,progeny,I
6116,312,1624,1515,0,2.87539,10.4307,0.279296,0.236065,progeny,S
6846,385,1770,1515,0,0.124193,1.14899,-0.0900857,-0.47805,progeny,S
9241,625,2249,1515,0,no,no,-0.396509,0.192609,progeny,S
11863,887,2773,1515,0,0.85643,2.69986,-0.549101,0.426663,progeny,S
11711,872,2743,1516,1,no,1.57562,-0.995533,-0.377578,progeny,I
3389,39,1078,1516,0,0.52092,7.28951,0.492637,-0.176086,progeny,S
8686,569,2138,1516,0,1.81539,13.6994,-1.17914,0.163768,progeny,S
11595,860,2719,1516,0,2.08693,2.51045,0.108292,1.23431,progeny,S
8252,526,2051,1516,0,2.30057,5.55371,-0.753149,0.987494,progeny,S
4535,154,1307,1517,1,no,4.53595,0.244692,-0.473606,progeny,I
9862,687,2373,1517,0,3.03776,30.0145,0.133927,-1.91231,progeny,S
12820,982,2964,1517,0,4.17257,16.0189,0.413813,-0.113246,progeny,S
6678,368,1736,1517,0,7.80019,10.3427,0.196518,-1.35842,progeny,S
12734,974,2947,1517,0,23.4559,25.2934,-0.77701,-0.687644,progeny,S
11635,864,2727,1518,1,no,12.6575,0.489881,-0.813119,progeny,I
3625,63,1125,1518,0,0.356202,4.85001,0.145108,-0.437878,progeny,S
4067,107,1214,1518,0,no,no,-0.873637,-0.751158,progeny,S
9680,668,2336,1518,0,0.66048,7.3623,0.664886,-1.37858,progeny,S
8283,529,2057,1518,0,0.057233,5.93881,0.511571,1.61321,progeny,S
3330,33,1066,1519,1,no,2.91973,-0.397085,-1.00468,progeny,I
12590,959,2918,1519,0,0.762367,0.912635,0.152864,0.640104,progeny,S
9524,653,2305,1519,0,6.59283,13.7114,1.1018,-0.947632,progeny,S
9384,639,2277,1519,0,0.747351,6.73484,0.550539,0.768642,progeny,S
12846,985,2970,1519,0,3.44572,10.2742,0.356313,0.626967,progeny,S
12644,965,2929,1520,1,no,9.7011,0.902058,-0.512104,progeny,I
3401,41,1081,1520,0,6.65485,7.60698,-0.643497,0.438697,progeny,S
4081,109,1217,1520,0,1.19472,1.65381,0.689937,0.0457612,progeny,S
5095,210,1419,1520,0,no,no,-0.557021,0.323959,progeny,S
11652,866,2731,1520,0,no,no,0.821297,-0.354097,progeny,S
6913,392,1783,1521,1,no,7.15644,0.683056,-0.0680598,progeny,I
3210,21,1042,1521,0,3.28496,6.90045,0.0778497,0.366241,progeny,S
12764,977,2953,1521,0,0.795653,8.75954,0.1894,-0.0770789,progeny,S
9295,630,2259,1521,0,1.0218,22.0959,-0.238262,-0.30021,progeny,S
5583,259,1517,1521,0,4.45622,5.91811,0.0499074,-0.838585,progeny,S
5469,247,1494,1522,1,no,0.302168,0.537572,-0.581225,progeny,I
8987,599,2198,1522,0,no,no,-0.044597,-0.943617,progeny,S
9447,645,2290,1522,0,no,no,-0.0720118,-0.701604,progeny,S
10417,742,2484,1522,0,no,no,1.19169,0.646681,progeny,S
12323,933,2865,1522,0,no,no,-0.138135,0.0748087,progeny,S
11042,805,2609,1523,1,no,6.08651,-1.16678,1.03364,progeny,I
5944,295,1589,1523,0,4.24931,5.5242,-0.695319,0.239778,progeny,S
6137,314,1628,1523,0,1.27887,11.1025,-0.734394,0.35055,progeny,S
5937,294,1588,1523,0,5.04002,7.12248,-0.367376,-0.0595522,progeny,S
12085,909,2817,1523,0,no,no,-0.216422,0.157583,progeny,S
4698,170,1340,1524,1,no,5.98858,-1.23953,0.938094,progeny,I
8038,504,2008,1524,0,no,no,-0.191033,-0.129197,progeny,S
3924,93,1185,1524,0,no,no,0.890512,-0.766366,progeny,S
10270,727,2454,1524,0,no,no,0.227387,0.70619,progeny,S
7671,468,1935,1524,0,no,no,0.446751,0.132061,progeny,S
7005,401,1801,1525,1,no,0.331975,-1.05655,0.221476,progeny,I
7473,448,1895,1525,0,no,no,-1.58269,-0.822482,progeny,S
10262,727,2453,1525,0,no,no,-0.902084,0.543979,progeny,S
3261,27,1053,1525,0,no,no,0.903762,0.0722654,progeny,S
6230,323,1646,1525,0,no,no,0.0518501,-1.06716,progeny,S
5292,230,1459,1526,1,no,2.14284,1.14598,-0.505492,progeny,I
5296,230,1460,1526,0,no,no,-0.999138,0.195064,progeny,S
10208,721,2442,1526,0,no,no,0.783815,-1.62504,progeny,S
11108,811,2622,1526,0,no,no,-0.256912,1.4206,progeny,S
8390,539,2078,1526,0,no,no,-0.545449,0.5358,progeny,S
12786,979,2958,1527,1,no,20.676,-0.322596,0.79367,progeny,I
3609,61,1122,1527,0,15.2109,29.4674,-1.04176,0.072007,progeny,S
8029,503,2006,1527,0,3.69886,16.5117,0.314758,-0.52586,progeny,S
5218,222,1444,1527,0,1.23904,8.4309,-0.0915575,0.483692,progeny,S
5480,248,1496,1527,0,3.47788,8.85526,-0.0986949,-0.157364,progeny,S
8624,563,2125,1528,1,no,7.03903,-0.680687,-0.172395,progeny,I
10374,738,2475,1528,0,1.2961,12.7281,-0.101888,0.667065,progeny,S
12472,948,2895,1528,0,1.72134,3.13362,-0.291919,0.680075,progeny,S
9725,673,2345,1528,0,3.11233,6.84483,-0.503809,0.232045,progeny,S
7817,482,1964,1528,0,1.36405,8.3799,1.77423,-0.764134,progeny,S
3006,1,1002,1529,1,no,0.522661,-0.513146,0.293792,progeny,I
7337,434,1868,1529,0,1.72898,9.05439,-1.38253,0.321133,progeny,S
7894,490,1979,1529,0,4.2204,9.62143,0.658404,0.113843,progeny,S
12693,970,2939,1529,0,0.151702,4.84675,-0.244433,1.64168,progeny,S
4952,196,1391,1529,0,5.49334,8.26417,-0.825311,0.0719581,progeny,S
7382,439,1877,1530,1,no,7.85569,0.232751,0.208383,progeny,I
12877,988,2976,1530,0,no,no,-0.067491,-0.572729,progeny,S
10242,725,2449,1530,0,4.21069,8.75023,0.0414633,0.0756783,progeny,S
9759,676,2352,1530,0,2.70227,8.27369,1.3223,0.226331,progeny,S
6460,346,1692,1530,0,4.3602,6.02516,-0.297749,0.681967,progeny,S
11165,817,2633,1531,1,no,13.2541,-0.0312567,1.01505,progeny,I
8514,552,2103,1531,0,no,no,-1.19597,-1.28707,progeny,S
12601,961,2921,1531,0,3.64471,11.617,-0.42088,-0.333578,progeny,S
7521,453,1905,1531,0,0.610337,1.25657,-0.38302,1.08836,progeny,S
7231,424,1847,1531,0,0.364386,8.49709,0.461273,1.34722,progeny,S
9013,602,2203,1532,1,no,12.5364,-0.336981,0.737652,progeny,I
8672,568,2135,1532,0,2.16879,10.6438,0.242469,-0.276035,progeny,S
8598,560,2120,1532,0,4.03377,15.5474,0.469204,0.123033,progeny,S
5752,276,1551,1532,0,2.07758,2.5848,0.319037,1.08028,progeny,S
12381,939,2877,1532,0,0.345388,23.3906,-0.390812,0.956879,progeny,S
5839,284,1568,1533,1,no,13.8434,0.401767,0.171367,progeny,I
5918,292,1584,1533,0,0.239603,10.4724,-0.614717,-0.51462,progeny,S
11304,831,2661,1533,0,7.17444,17.8566,-1.03704,0.511155,progeny,S
10984,799,2597,1533,0,0.683386,3.38779,0.237191,-0.681472,progeny,S
5378,238,1476,1533,0,4.59415,6.07872,-1.52321,1.21548,progeny,S
9539,654,2308,1534,1,no,4.42277,-0.307396,-0.455641,progeny,I
12111,912,2823,1534,0,no,no,-1.02733,-1.15671,progeny,S
7804,481,1961,1534,0,no,no,-0.678418,-1.33576,progeny,S
3241,25,1049,1534,0,no,no,0.95841,-0.100827,progeny,S
6029,303,1606,1534,0,no,no,-0.999467,0.0986624,progeny,S
5428,243,1486,1535,1,no,4.76409,0.0804685,-0.744278,progeny,I
11837,884,2768,1535,0,0.819275,3.95815,0.311793,0.070224,progeny,S
4746,175,1350,1535,0,0.930612,9.22351,-0.262421,0.431652,progeny,S
12920,992,2984,1535,0,4.31979,5.11788,-1.29762,-0.674807,progeny,S
10901,791,2581,1535,0,2.41175,9.66673,0.66245,-0.717332,progeny,S
3117,12,1024,1536,1,no,2.11319,0.216354,-0.00777529,progeny,I
8024,503,2005,1536,0,no,no,0.306049,0.662273,progeny,S
7121,413,1825,1536,0,no,no,-1.05617,0.38224,progeny,S
11773,878,2755,1536,0,no,no,0.451319,0.47743,progeny,S
11987,899,2798,1536,0,no,no,0.151129,0.147016,progeny,S
5022,203,1405,1537,1,no,11.3188,-0.516397,0.145574,progeny,I
12256,926,2852,1537,0,9.83538,12.5548,-0.0823658,-1.09931,progeny,S
11132,814,2627,1537,0,0.63652,18.097,0.859406,-0.514904,progeny,S
12729,973,2946,1537,0,0.128259,8.8863,-0.936195,-0.0691889,progeny,S
12670,967,2934,1537,0,3.13873,4.36995,-1.76613,0.942682,progeny,S
10551,756,2511,1538,1,no,7.69236,-0.880936,0.0201195,progeny,I
4680,168,1336,1538,0,0.606584,5.22157,-0.150722,1.33579,progeny,S
9591,660,2319,1538,0,1.83806,6.6687,0.997165,-0.157064,progeny,S
3596,60,1120,1538,0,no,no,0.284026,0.0857748,progeny,S
12293,930,2859,1538,0,0.196448,0.702612,0.718972,1.64583,progeny,S
11353,836,2671,1539,1,no,0.436321,-0.557614,0.933832,progeny,I
12922,993,2985,1539,0,no,no,0.623296,0.425463,progeny,S
12182,919,2837,1539,0,no,no,0.517488,-1.11682,progeny,S
10335,734,2467,1539,0,no,no,0.602656,-0.391976,progeny,S
10051,706,2411,1539,0,no,no,0.645885,-0.468329,progeny,S
9792,680,2359,1540,1,no,0.727024,-0.52581,1.1339,progeny,I
12151,916,2831,1540,0,2.70851,2.75144,-0.418971,0.341621,progeny,S
3837,84,1168,1540,0,0.257,19.2914,0.666061,0.153255,progeny,S
10383,739,2477,1540,0,1.69406,4.47886,0.46085,0.59318,progeny,S
10964,797,2593,1540,0,3.08648,9.3224,0.217919,-0.14758,progeny,S
10227,723,2446,1541,1,no,0.707938,-0.844793,0.0710355,progeny,I
11041,805,2609,1541,0,no,no,0.261999,-1.08191,progeny,S
10998,800,2600,1541,0,no,no,-0.831478,-0.417313,progeny,S
10126,713,2426,1541,0,no,no,0.766881,1.16506,progeny,S
7519,452,1904,1541,0,no,no,0.274588,0.328978,progeny,S
4617,162,1324,1542,1,no,15.4991,0.737109,-0.670233,progeny,I
8426,543,2086,1542,0,4.03992,15.8931,1.92315,-0.825056,progeny,S
7625,463,1925,1542,0,21.4621,23.3813,-0.908512,0.496673,progeny,S
8405,541,2081,1542,0,1.78996,2.35228,0.189244,-0.116274,progeny,S
5687,269,1538,1542,0,5.84352,31.2818,-0.429789,0.179839,progeny,S
3573,58,1115,1543,1,no,10.0567,-0.10003,0.41683,progeny,I
8298,530,2060,1543,0,8.26665,9.24099,-0.302706,-0.509625,progeny,S
6293,330,1659,1543,0,no,no,-1.0437,-1.32506,progeny,S
4235,124,1247,1543,0,no,no,0.769037,-1.07501,progeny,S
11339,834,2668,1543,0,3.47028,5.78593,-0.388155,0.664944,progeny,S
5787,279,1558,1544,1,no,5.16325,-0.356324,1.44132,progeny,I
10627,763,2526,1544,0,0.970699,1.2091,0.204946,-0.067501,progeny,S
6043,305,1609,1544,0,4.70941,15.8837,-0.236499,0.377941,progeny,S
10528,753,2506,1544,0,5.07141,19.0063,0.559483,0.989767,progeny,S
5898,290,1580,1544,0,0.633065,0.653197,-0.577547,1.58847,progeny,S
8559,556,2112,1545,1,no,0.11,0.303716,-1.96267,progeny,I
9624,663,2325,1545,0,no,no,-1.52149,-1.02843,progeny,S
4920,192,1384,1545,0,no,no,-0.879049,0.793887,progeny,S
8132,514,2027,1545,0,no,no,-1.02064,-0.888237,progeny,S
9236,624,2248,1545,0,no,no,0.636711,0.467913,progeny,S
7609,461,1922,1546,1,no,10.9997,-0.771351,-0.820057,progeny,I
12304,931,2861,1546,0,no,no,0.323602,-0.0800774,progeny,S
9924,693,2385,1546,0,1.8251,2.30412,-0.107793,-0.532469,progeny,S
12837,984,2968,1546,0,0.479651,5.7387,0.610575,0.338748,progeny,S
10456,746,2492,1546,0,no,no,-0.186409,0.295562,progeny,S
3227,23,1046,1547,1,no,1.84488,0.525453,-0.804604,progeny,I
6957,396,1792,1547,0,3.03325,5.46359,-0.040221,0.421126,progeny,S
3493,50,1099,1547,0,2.83683,7.21325,0.51232,0.1659,progeny,S
5371,238,1475,1547,0,0.273331,13.1181,-0.513879,-0.0979131,progeny,S
10409,741,2482,1547,0,1.63986,3.35403,0.905127,-1.01181,progeny,S
6631,364,1727,1548,1,no,2.4103,-0.124737,1.10903,progeny,I
9483,649,2297,1548,0,5.62352,12.6184,0.281929,-0.301093,progeny,S
8783,579,2157,1548,0,5.72594,17.6285,0.276114,-0.198621,progeny,S
5696,270,1540,1548,0,2.8792,6.97427,0.338007,0.829751,progeny,S
5603,261,1521,1548,0,1.56752,3.02511,0.482733,0.786719,progeny,S
12944,995,2989,1549,1,no,1.81128,0.629767,-0.0332361,progeny,I
8437,544,2088,1549,0,no,no,0.108339,-0.0911636,progeny,S
12233,924,2847,1549,0,no,no,-0.886939,-0.146928,progeny,S
12678,968,2936,1549,0,0.445416,1.16396,0.0453728,0.0529645,progeny,S
5079,208,1416,1549,0,no,no,0.553108,-0.067968,progeny,S
12347,935,2870,1550,1,no,29.9258,0.667464,-1.20474,progeny,I
5144,215,1429,1550,0,2.01959,2.27542,0.554531,-0.34077,progeny,S
11521,853,2705,1550,0,5.88014,8.52321,0.142391,-0.37039,progeny,S
7329,433,1866,1550,0,3.1247,8.07554,0.158389,1.45825,progeny,S
9912,692,2383,1550,0,14.2578,23.8342,1.36077,-1.32162,progeny,S
12446,945,2890,1551,1,no,4.97495,-0.97412,0.111646,progeny,I
7719,472,1944,1551,0,no,no,-0.352884,0.0251732,progeny,S
3009,1,1002,1551,0,4.19922,4.44007,0.778293,-0.639896,progeny,S
12198,920,2840,1551,0,no,no,-1.43404,0.768814,progeny,S
11939,894,2788,1551,0,3.74363,4.25917,0.392663,0.262941,progeny,S
4025,103,1205,1552,1,no,5.94505,0.207199,-1.4475,progeny,I
10494,750,2499,1552,0,0.870297,35.5084,0.419851,-0.610255,progeny,S
12506,951,2902,1552,0,1.8967,11.7043,0.305181,0.311574,progeny,S
11099,810,2620,1552,0,4.37244,4.95807,-0.247517,-0.277305,progeny,S
5407,241,1482,1552,0,2.07479,9.01927,-0.60559,0.600562,progeny,S
12241,925,2849,1553,1,no,1.2777,0.899692,0.327211,progeny,I
8111,512,2023,1553,0,no,no,0.221705,-0.267196,progeny,S
12661,967,2933,1553,0,no,no,-1.16113,0.651739,progeny,S
12662,967,2933,1553,0,no,no,-1.60728,0.308017,progeny,S
11910,891,2782,1553,0,no,no,0.840446,0.143418,progeny,S
10962,797,2593,1554,1,no,13.9126,0.561586,0.302593,progeny,I
8336,534,2068,1554,0,4.3228,5.95086,0.371629,0.0813313,progeny,S
5790,279,1558,1554,0,5.58485,6.09763,0.358224,-0.114191,progeny,S
5380,238,1476,1554,0,no,no,-1.57554,-0.403715,progeny,S
3409,41,1082,1554,0,0.878498,3.71402,0.0845975,-0.49282,progeny,S
5771,278,1555,1555,1,no,0.741406,0.61326,0.208328,progeny,I
11997,900,2800,1555,0,no,no,-0.740396,-0.413427,progeny,S
7168,417,1834,1555,0,no,no,-1.00391,0.0997827,progeny,S
6885,389,1777,1555,0,no,no,-0.28651,0.28607,progeny,S
6556,356,1712,1555,0,no,no,-0.0605448,-0.248966,progeny,S
5489,249,1498,1556,1,no,3.18485,-0.151478,-0.343616,progeny,I
8576,558,2116,1556,0,2.58218,6.69321,0.886879,-0.500464,progeny,S
3852,86,1171,1556,0,8.21466,11.3627,0.284521,0.0557364,progeny,S
6622,363,1725,1556,0,4.42743,10.078,-0.198456,0.376098,progeny,S
8916,592,2184,1556,0,no,no,-0.0646306,-0.649665,progeny,S
9325,633,2265,1557,1,no,17.1031,-0.137474,-0.49026,progeny,I
9360,636,2272,1557,0,0.319729,1.10534,-0.909164,0.498955,progeny,S
8441,545,2089,1557,0,3.54901,4.06876,1.01347,0.191961,progeny,S
12418,942,2884,1557,0,1.06872,7.37082,-0.0587882,-0.806045,progeny,S
6343,335,1669,1557,0,no,no,0.27013,-0.980207,progeny,S
9790,679,2358,1558,1,no,2.36345,0.273995,0.12269,progeny,I
11007,801,2602,1558,0,no,no,-0.0102204,-0.217419,progeny,S
6509,351,1702,1558,0,no,no,0.725716,-0.221112,progeny,S
7352,436,1871,1558,0,0.88003,3.23788,-0.0943598,0.297024,progeny,S
10882,789,2577,1558,0,no,no,0.163361,-0.677292,progeny,S
6775,378,1755,1559,1,no,4.21998,-1.53409,-0.60759,progeny,I
9765,677,2353,1559,0,1.75345,10.9842,0.540376,-0.233361,progeny,S
6135,314,1627,1559,0,1.26336,4.60091,0.604062,0.0517536,progeny,S
11453,846,2691,1559,0,9.50052,12.5615,0.0924278,-0.728096,progeny,S
11010,801,2602,1559,0,1.49145,4.67505,0.086218,0.267666,progeny,S
4299,130,1260,1560,1,no,0.307183,0.572303,0.324982,progeny,I
9363,637,2273,1560,0,no,no,0.305538,0.184196,progeny,S
7364,437,1873,1560,0,no,no,0.0812664,-0.662999,progeny,S
10768,777,2554,1560,0,no,no,-0.868348,0.390899,progeny,S
5049,205,1410,1560,0,no,no,0.162262,-1.05183,progeny,S
12811,982,2963,1561,1,no,15.3833,-1.2867,-0.066034,progeny,I
9274,628,2255,1561,0,4.00742,6.65571,0.0763846,-0.549227,progeny,S
6098,310,1620,1561,0,no,no,-0.771122,0.494709,progeny,S
9109,611,2222,1561,0,1.09919,1.30607,1.15115,-0.329191,progeny,S
7670,467,1934,1561,0,2.45585,4.12871,0.979558,0.168113,progeny,S
5571,258,1515,1562,1,no,9.77922,0.657587,1.41968,progeny,I
9881,689,2377,1562,0,0.572462,0.652989,0.382054,1.17565,progeny,S
6300,330,1660,1562,0,no,no,-0.36956,-0.438726,progeny,S
10555,756,2511,1562,0,no,no,-1.09631,-0.682106,progeny,S
8335,534,2067,1562,0,no,no,-0.0302787,0.556268,progeny,S
10329,733,2466,1563,1,no,2.95473,0.887729,-0.372836,progeny,I
8124,513,2025,1563,0,no,no,1.27036,-0.848546,progeny,S
4398,140,1280,1563,0,no,no,-0.0161547,-0.631503,progeny,S
7471,448,1895,1563,0,no,no,-0.620952,-0.248541,progeny,S
3530,53,1106,1563,0,no,no,0.337141,-0.362715,progeny,S
8167,517,2034,1564,1,no,0.716998,-0.77785,-0.235209,progeny,I
9088,609,2218,1564,0,no,no,1.58095,-1.1939,progeny,S
6056,306,1612,1564,0,no,no,-0.334152,0.432313,progeny,S
9258,626,2252,1564,0,no,no,0.355888,-0.00692497,progeny,S
6870,387,1774,1564,0,no,no,-0.280667,-0.342978,progeny,S
12033,904,2807,1565,1,no,2.36167,0.818608,0.763178,progeny,I
6123,313,1625,1565,0,0.263624,5.42932,1.47165,0.120651,progeny,S
11180,818,2636,1565,0,3.5271,11.152,0.378984,0.0222236,progeny,S
12460,946,2892,1565,0,0.260383,2.25353,1.61109,0.695253,progeny,S
6966,397,1794,1565,0,3.19833,7.66428,-0.26924,0.505373,progeny,S
7511,452,1903,1566,1,no,1.08215,0.848804,0.117155,progeny,I
6652,366,1731,1566,0,no,no,0.920899,-0.35957,progeny,S
12689,969,2938,1566,0,no,no,0.718304,0.165435,progeny,S
5725,273,1545,1566,0,no,no,0.964731,-0.810609,progeny,S
11947,895,2790,1566,0,no,no,-0.0153138,0.194115,progeny,S
5781,279,1557,1567,1,no,7.36684,0.365597,0.0358128,progeny,I
9395,640,2279,1567,0,6.81446,7.38778,0.420768,1.30122,progeny,S
12385,939,2877,1567,0,no,no,-0.254333,0.238947,progeny,S
10597,760,2520,1567,0,no,no,-0.505246,0.0598658,progeny,S
10052,706,2411,1567,0,4.23174,4.44278,1.1047,-0.89357,progeny,S
4041,105,1209,1568,1,no,3.46295,0.775952,0.514619,progeny,I
11698,870,2740,1568,0,no,no,0.486316,-0.226661,progeny,S
5370,237,1474,1568,0,2.32664,7.83835,-0.705882,-0.706553,progeny,S
5091,210,1419,1568,0,no,no,-0.207059,0.674212,progeny,S
7867,487,1974,1568,0,no,no,-0.0466882,-0.347074,progeny,S
6883,389,1777,1569,1,no,21.8956,0.0338698,1.55915,progeny,I
3286,29,1058,1569,0,7.3443,9.48636,-0.0107567,-0.0702869,progeny,S
